probe	GSM65752	GSM65753	GSM65754	GSM65755	GSM65756	GSM65757	GSM65758	GSM65760	GSM65761	GSM65762	GSM65763	GSM65764	GSM65765	GSM65766	GSM65767	GSM65768	GSM65769	GSM65770	GSM65771	GSM65772	GSM65773	GSM65774	GSM65775	GSM65776	GSM65779	GSM65780	GSM65781	GSM65782	GSM65783	GSM65784	GSM65785	GSM65786	GSM65787	GSM65788	GSM65789	GSM65790	GSM65791	GSM65792	GSM65793	GSM65794	GSM65795	GSM65796	GSM65797	GSM65798	GSM65799	GSM65800	GSM65801	GSM65802	GSM65803	GSM65804	GSM65805	GSM65806	GSM65807	GSM65808	GSM65810	GSM65811	GSM65812	GSM65813	GSM65814	GSM65815	GSM65816	GSM65817	GSM65818	GSM65819	GSM65820	GSM65821	GSM65822	GSM65823	GSM65824	GSM65825	GSM65826	GSM65827	GSM65828	GSM65829	GSM65830	GSM65831	GSM65832	GSM65833	GSM65834	GSM65835	GSM65836	GSM65837	GSM65838	GSM65839	GSM65840	GSM65841	GSM65842	GSM65843	GSM65844	GSM65845	GSM65846	GSM65847	GSM65848	GSM65849	GSM65850	GSM65851	GSM65852	GSM65853	GSM65854	GSM65855	GSM65856	GSM65857	GSM65858	GSM65859	GSM65860	GSM65861	GSM65862	GSM65863	GSM65864	GSM65865	GSM65866	GSM65867	GSM65868	GSM65869	GSM65870	GSM65871	GSM65872	GSM65873	GSM65874	GSM65875	GSM65876	GSM65877	GSM65878	GSM65879	GSM65880
215392_at	3.816958369	4.799766995	3.812458805	3.891570411	5.21429843	3.828067124	4.020140652	4.27865923	4.215276692	4.133128586	4.136772036	3.802412342	5.35094459	4.774357504	4.549490063	3.828618262	3.629139373	4.548061538	3.764621888	4.996687486	4.278868308	3.73700221	4.273041276	4.083989815	3.82661779	4.495767438	4.533754886	3.931536505	5.128753438	4.268243219	4.281794622	3.957959411	4.834274416	4.3447763	4.628997324	3.92953058	4.451971149	3.892555723	4.437777388	4.402129192	4.063308082	4.544069966	4.291722057	4.365048165	4.67056978	4.362802189	4.106174654	4.422778792	5.093358852	4.519597788	4.510045815	4.694484566	4.097661015	5.165154718	4.450694349	4.240531994	4.290483858	4.731800035	4.095922175	3.887513727	4.987149939	4.026162174	4.803849009	3.911003151	5.322761622	6.592168554	6.154430439	5.485061214	7.512725228	6.19307372	6.273818259	6.948781889	5.34577219	5.041187476	6.883574231	4.602600212	4.474490433	7.69832456	3.757449386	6.437435041	5.903574804	6.819816403	4.965502505	4.871969688	4.869645883	5.361935019	5.164644899	4.605493796	4.749163384	4.974653919	7.296037238	6.808888214	7.595143593	6.7324298	6.395402821	7.911545736	7.923707042	6.23302844	4.82449373	7.009188272	5.843896087	5.494202331	7.451884628	5.014093159	7.611947857	6.526009556	4.822154626	6.456825215	7.977084858	4.868813724	7.092303152	6.417470296	5.925987636	4.557323004	4.33356947	8.62396428	7.473221051	7.653437408	8.035424306	7.067263518	6.537829185	7.077456224	6.097141771	7.221750403	6.932003775
215434_x_at	9.09181318	9.796938014	9.973873854	8.805325517	9.419975686	9.662413173	10.66198307	9.031770153	9.973372867	10.19042518	10.70448505	8.943094372	10.8585321	10.54138466	10.64543971	9.98750246	9.903598548	9.717716261	10.68390658	10.33678899	9.124081087	9.7120152	9.698645046	8.753463078	9.201353025	10.63193196	8.275125264	11.01486804	11.32194439	10.47312897	10.30599189	9.239050271	9.427174156	11.61297675	10.43721523	8.490412616	9.167235259	10.64950165	12.5159689	10.08604704	10.73522825	10.50953286	11.46238912	11.51915369	12.50038138	11.09625448	11.15803279	10.02715528	11.07614279	11.59767255	10.12579329	9.679836549	9.878881298	9.750903747	10.93149256	10.22205545	9.66705719	9.907836171	10.33756156	10.92611127	11.0886443	9.74419552	9.396052914	9.234524026	8.558860096	8.797686741	9.536938194	8.475254511	8.60952912	8.522653854	9.287465232	8.779722896	7.516447634	8.055233555	8.702640417	8.314979402	8.43373396	8.331110809	8.194164338	8.463534856	8.778203946	7.787256914	8.039152455	8.824213579	8.253985092	8.490836991	8.890334552	8.268739696	8.4134308	8.857651826	8.267091912	9.555708277	9.652908245	8.856749212	8.619537327	8.809977134	9.74557455	8.812447	8.230022392	8.679993043	8.036860896	8.848116883	8.840349003	7.953014093	8.780539445	8.31210911	9.018958727	8.720512079	8.369453942	8.101627514	8.359883298	8.770968277	7.846968839	9.052000958	8.463307067	7.995154795	8.793362256	9.10655054	8.463106688	9.066318001	8.384789598	8.439412362	8.798607356	8.334288921	8.31801096
215483_at	3.129785439	3.167543206	3.194383944	3.353853893	3.411452579	3.204439613	3.230812463	3.396080659	3.390737074	3.748514109	3.137867688	3.056209577	4.054287623	3.359542185	3.364722984	3.202202525	2.977911649	3.54186361	3.264410667	3.47109894	3.076669656	3.00186673	3.330297467	3.279768894	3.136046269	3.203569734	3.354838143	3.005909119	4.158355768	3.091147045	3.079601708	3.178124199	3.260864811	3.195676914	3.28083713	3.182261039	3.403327889	3.178326601	3.511717344	3.188143967	3.278199202	4.229493475	3.264836365	3.165706559	3.413929377	3.374469612	3.432765018	3.209692282	3.51305332	3.242749578	3.372980258	3.399036587	3.585544184	3.368254894	3.34274575	3.373936325	4.627090149	3.203481015	3.428061884	3.233952737	3.551162578	3.242817347	3.38584381	3.200479437	3.780784061	6.56489988	4.755350919	6.91808661	6.232338012	4.065263904	6.772869096	4.963195361	3.329891884	3.317857995	4.951643855	3.661469846	4.844499294	5.085408593	3.088715489	5.296304009	3.410181532	5.049661672	5.409758543	5.387591315	5.534665856	4.931693164	3.272256833	4.650237698	3.879889191	3.808838324	5.453003134	3.860977297	5.271806442	3.827927441	3.352344378	3.930684809	3.223283153	5.698084907	3.45132872	6.285990772	3.832327156	5.142348485	5.464913957	3.535200486	3.263614736	6.244404075	6.44385079	5.709082236	6.877123526	3.723581842	5.620631956	5.487541061	6.213358076	3.606724036	3.998386906	5.880654503	6.618210657	6.028759087	5.875957638	5.198823359	4.983761224	5.997123009	4.688954537	6.453298956	3.400355517
216563_at	6.529847614	5.311635051	6.732995525	4.814057613	6.760964507	4.68026889	7.578854246	6.672577244	7.188461417	5.601184282	7.345553766	5.002243558	7.127810551	7.52938532	6.965325748	5.431680411	6.15186104	5.435427123	7.629942374	7.412521415	4.601708689	5.224409235	6.782380634	4.501514118	4.791013079	6.944340248	4.819447463	7.01303252	7.546191363	7.1474429	6.957746587	6.76888176	6.716444723	7.691328917	7.777976942	5.514345596	5.6527586	6.869050371	7.662458791	6.851095874	5.732723669	7.959632973	6.897420557	7.117812462	8.138104995	5.432801161	5.526670224	5.407566008	8.179755819	8.417023283	6.311488847	4.898533953	5.729364552	6.920454304	5.367487972	7.334147319	6.200379481	7.634094889	5.352164112	7.9695403	6.680460881	4.851557435	4.849901615	5.254919449	3.445810347	3.315949511	3.172658789	3.350095907	3.370213449	3.410280438	2.428416238	4.820682571	3.424955575	3.095606689	3.365320291	3.270635504	3.327887324	3.399633129	3.283686662	3.335432154	3.406661855	3.397293844	3.403118016	2.915497529	3.342061135	3.365150483	3.384717127	3.347438608	3.409936547	3.396806664	3.345075932	4.156624916	4.772602751	3.360434998	3.350745823	3.370994325	4.818242975	4.605804071	3.312924908	3.363676313	3.369270548	3.369049692	4.645683045	2.244196021	3.634416563	2.721924003	3.762553786	3.396438738	4.407173854	3.398903713	3.154008012	3.355681301	3.365878385	3.376529294	2.780070986	4.818350001	3.513250033	4.248239927	3.552618811	4.817013152	3.429843237	4.003020736	3.358453311	3.415933195	3.38246398
216614_at	3.765366968	3.860180402	3.437982102	3.570069004	3.661300698	3.459372594	3.559120634	3.768210686	3.600956364	3.468386475	3.587009643	3.307610741	4.035991277	3.549566556	3.732389647	3.509710581	3.225962492	3.531123917	3.402490434	3.536446211	3.449313084	3.331714539	3.609762515	3.469691718	3.45540864	3.696888773	3.538862432	3.261708425	4.078173282	3.317239467	3.774087179	3.517036279	3.596203843	3.834428987	3.827233189	3.574026041	3.843989925	3.501211264	3.569313962	3.624755902	3.766464124	3.53058539	3.609311179	3.545172486	3.520344681	3.655730425	3.767428994	3.537568604	3.823190763	4.822719823	5.399200224	4.218239854	3.613304954	3.664126437	3.480650998	3.542308487	3.461322467	3.70224197	3.704394179	3.618299425	7.469849124	3.579365829	3.519221852	3.505536007	4.46892229	5.431867115	5.066955561	4.179768564	7.037365467	3.638911045	7.68537425	6.725882845	4.059803732	3.66444919	5.016628815	4.998395022	6.874593561	7.684259092	3.766196803	5.029891814	6.088014839	6.032934284	3.852545168	3.951586836	4.174897276	8.612725605	4.954243703	4.868917965	4.466261787	6.555697132	3.646564114	6.028797069	3.991268577	8.255377826	5.296092629	5.722689274	3.773696131	4.179841476	4.615114219	4.381913074	6.466724828	7.008362476	5.712956091	5.257499382	8.221858007	3.833291134	5.394419395	5.700365851	7.007975004	5.571249672	3.76395455	5.234264508	9.11596186	4.026682672	5.590016362	8.812184564	7.933318205	5.48089642	9.249715118	8.842446039	4.047088723	7.772991928	5.265273723	4.852351443	5.45488
217022_s_at	10.46306575	13.68684168	12.25249832	12.42264489	13.16956723	14.41904995	13.20037599	13.89437907	11.13297798	12.09572996	10.83870084	13.01550043	10.87977801	12.9602471	12.51326983	13.1457805	13.97679437	14.74372297	13.72834822	11.34652257	13.93297364	12.33346013	12.62827471	13.79628019	14.55498668	13.68592275	11.83331679	12.0028988	13.83393429	11.83645222	13.59498625	4.90324325	10.89218892	14.48600217	10.91792293	9.404683186	13.8460394	12.69047067	13.26432653	14.41319452	12.26785998	13.19038751	13.04785591	14.63562847	13.00498751	14.28620748	11.71770705	12.73321061	14.52466064	13.09721197	10.96748797	12.42054274	14.06593314	14.47673447	12.1741278	14.21668933	12.96539964	13.72688614	13.58506615	13.04161791	11.6187298	14.09101245	10.4371332	13.14657437	9.914278558	11.53513735	12.25742837	9.160117671	12.78380333	10.22617329	13.38286553	10.76961849	10.12310643	12.63134915	13.35277305	9.20235837	10.92857643	10.33876737	5.099312426	11.94617307	13.78464264	8.896398516	12.62041188	9.502381417	12.38487081	11.56845148	13.26012606	13.1448842	5.888343362	12.40545612	11.19685081	11.60775102	12.82576006	13.09233601	13.12864705	12.39065656	1.607702093	12.6989046	12.92481796	10.75105753	6.48749129	5.653547454	10.90454537	12.88632778	10.84737946	11.58304809	12.90689728	12.18131328	11.2685457	13.81272158	9.003114765	9.990258388	6.496219821	10.88747141	13.15143587	12.76527786	12.58790619	11.06639465	11.94013086	7.336203883	8.407344914	11.13327596	9.331285173	12.27062819	14.12028732
217232_x_at	3.017099776	3.215097107	5.458743281	3.278707502	2.086478724	3.748398998	3.007169725	3.296675211	9.164460982	5.916677454	8.162208226	5.8572053	3.021443698	6.389329513	3.040234077	3.480851564	5.13970541	7.179919772	6.648920411	3.736680487	7.160879372	4.276502028	8.137012162	7.554789052	6.715844698	3.857374981	2.742588544	6.035480997	7.563124249	5.703908802	4.463031114	4.641676081	6.602639233	3.638809905	8.115441299	8.021355725	3.554408721	3.61862254	4.093746404	4.196480254	5.626103008	3.699460012	3.28132645	5.455857342	5.484188391	6.591733588	4.845725956	2.329315892	3.357246018	4.695225995	3.113410188	5.918926774	6.403057186	4.479838976	4.714135382	3.039723647	3.886550028	4.841430819	4.351699164	3.249771637	3.077813221	7.759549297	9.067848617	3.271001226	6.06254147	3.463707205	13.5631662	7.965167652	7.732482138	3.657759323	8.639822502	5.480759696	3.440468036	3.871236658	9.619740475	3.273045971	6.470977205	3.321711004	11.0413276	8.918707239	9.84322796	5.364984134	4.721603733	3.941682304	4.863183197	3.275226198	5.51324419	7.114343674	3.447579723	5.492867802	5.46196028	6.791331297	9.164360867	7.585201484	5.057973106	5.389477269	3.383023271	7.265529816	9.02065056	9.509219835	9.497241688	3.240321282	8.843981425	8.778617979	7.366393091	4.103025795	6.474122189	6.108423098	9.331504724	13.03692343	4.710898326	8.811394186	5.464541026	3.420114031	9.057419889	7.647011295	6.426720799	5.48906267	5.474644246	7.573625813	7.538225681	5.449233393	3.375258912	7.093224831	9.184244547
217294_s_at	9.074074939	8.191081309	6.380804638	10.58030297	4.022349615	7.683865506	8.107167866	8.274786352	5.041166602	9.210943962	7.4287814	9.471625683	3.841062347	5.419373101	6.354447349	10.43065269	10.98392441	9.426715936	6.738490442	9.614598634	8.634819562	9.434337521	10.04325936	9.504761933	8.567768499	5.760495099	8.078305891	9.027929518	5.671829942	10.28177892	8.98400374	10.54618448	9.136658879	7.987667349	7.749111771	8.372831198	6.381027809	11.02569016	8.788696432	6.723447362	11.64484508	8.386127301	9.190669335	8.831737009	7.369683544	9.600905712	9.102771898	8.405034768	7.744959836	9.859976604	9.859475497	9.071363173	8.248399438	7.698509439	7.849543254	9.011329125	8.201018997	10.49328078	9.388505613	7.065148635	8.414566834	9.135507845	10.0298778	10.54090848	11.68564396	10.42007802	11.21359978	10.8897288	11.5011651	12.43839086	10.23517953	9.982024077	9.301545847	10.16726653	10.20514169	8.463588043	10.12623104	11.37084116	10.89633128	12.47769057	11.14226197	9.673849927	12.89295949	10.89779651	10.8542788	11.37661094	12.62405539	13.06819618	10.46124888	11.65328302	11.8243545	10.73772728	9.882920876	9.672482255	11.900715	10.51446112	12.25359534	9.92426295	11.65138317	9.966830474	11.21186471	11.32947253	10.20561775	10.19631252	10.52400635	12.48420457	10.50839368	11.61318204	9.010689016	10.7841312	9.900519881	10.33244585	10.11405693	10.0069266	11.74308949	8.95328233	10.46364321	10.94252778	10.3648285	9.663230634	11.39497079	8.609146805	11.86840035	11.11562765	10.6994225
217497_at	6.116836128	6.361978491	5.594247832	4.095630819	6.26927761	6.786218978	7.629911251	8.157682654	6.95971093	5.285422032	8.00560793	6.680213104	6.074221587	8.675383126	8.179941266	8.215987737	6.748125986	5.832612722	6.823254907	8.686370735	6.512067753	5.226797226	8.165781798	6.18365307	6.321970561	9.330770268	6.795114551	7.523543867	9.103923995	7.76586273	7.729321044	6.82437168	6.897941039	6.798955932	6.470290305	8.54138278	6.405999482	7.727768222	7.370236681	8.817025797	6.306797655	6.809429644	6.161313227	7.225066918	6.297938758	6.92499924	6.88678691	6.89181027	8.511054775	8.833781733	6.710552484	8.146259738	7.772562772	9.080703335	9.2025386	7.04580435	5.835248449	9.837234461	7.008595647	6.668436286	6.081872491	6.696403934	7.553362932	5.902988823	5.400900052	5.215195604	5.536356648	4.885261017	4.581405944	5.576379903	5.4962448	4.297594291	4.55264673	4.171895122	4.374467227	5.152074023	4.774023457	6.514940034	3.950121399	5.394281155	5.328332059	5.012899841	5.154211857	4.724330508	4.673144886	6.592667389	5.653247272	5.816938571	5.859334271	5.16903449	5.729426505	4.917461984	4.169659533	5.285703694	5.585994643	4.971593484	4.451791159	5.048754533	4.693321414	5.67802618	4.242525389	4.967044143	4.748195015	4.828515343	5.413011688	5.557389348	5.064087195	5.436946904	4.895758031	5.389055293	5.672599447	5.12415255	5.476999603	4.473968702	4.19694812	4.40612805	4.379157571	4.792203152	4.49743547	4.406419046	5.681901072	4.302832166	4.502628831	5.174071034	5.091265066
217608_at	4.663856174	5.529846163	5.044281249	3.741189418	5.625164709	5.088770912	5.58872511	4.296579881	4.262723359	4.16056647	4.803853474	5.10757792	4.670875058	4.385079841	4.897457849	3.908142298	4.988925171	5.499847529	5.075702065	4.498694006	4.636353037	6.300297123	5.125135846	5.380066831	4.774162103	4.469860313	4.343056059	4.833163684	4.386297003	5.260597604	5.231216536	4.945717919	5.099301835	5.284179502	4.696469517	4.382232447	4.468434081	4.639906501	4.554237216	4.382571018	4.333077113	5.364540486	5.326303086	4.557545892	5.110915039	5.242626387	5.198598914	4.218783289	5.780704014	5.584891946	4.125140116	4.465492185	5.806191477	4.05107058	4.665407273	5.431638328	5.190878002	4.645987437	5.199373442	5.381037971	4.434863956	4.419068058	5.761161598	4.013904889	7.090895078	5.564266175	5.457863554	7.124860489	7.326217416	4.568798294	7.29386352	6.784063911	7.347278144	7.186065571	6.812692713	5.630020907	7.377561864	6.906698781	6.605339525	6.396031048	7.79849227	7.357580731	6.343980559	4.399134636	6.653436117	5.845150765	5.208375086	5.015144029	6.494641301	5.19914358	6.66310966	7.796137788	5.976335171	7.241886618	5.431910455	6.921266982	5.602274814	6.368025938	5.50815284	6.177399475	7.371717021	6.940392051	6.641582113	5.475820149	6.6033347	5.444157925	6.21996272	6.202420148	7.288318698	7.092306185	5.723387926	5.642379991	7.714202567	6.772872473	6.864968208	7.011999407	6.472611063	7.048809863	7.931581392	6.721544466	6.030285664	7.580503177	6.001124692	6.133640213	5.817696379
217875_s_at	10.25684027	10.73400844	11.55751578	9.615181753	10.12459959	9.919507123	10.69558003	9.214125251	8.934436015	10.81714428	10.34228962	11.24232122	11.00030808	10.56968793	10.40624245	11.30842062	9.149097349	9.812002314	11.1086593	8.852564071	9.048621735	8.062983631	9.408170008	10.40668133	9.962692624	9.821585067	9.990171744	10.33131888	9.395279291	9.188095867	10.71335505	9.802686973	10.02019896	10.43483666	9.982369206	10.72009868	10.85255581	8.947585116	9.824559573	9.454201226	9.207812832	9.99858166	11.36372116	10.38173277	9.937999416	10.55052215	10.45212244	8.925220432	11.78373683	10.75469849	10.40600765	8.289479538	9.966598066	10.54990829	10.59093212	10.46647598	10.1029872	10.32898049	10.25243691	9.941405257	9.944820622	10.40478155	9.377556926	9.787621189	6.312855648	7.255763576	7.339409041	7.533273911	7.55234233	8.657430107	8.799452779	8.849295915	8.599083093	7.796387077	8.283913576	8.661087282	8.012668578	7.359982407	6.9025392	7.954839654	6.361325161	7.824838863	5.910253976	8.964339099	9.014648647	8.633153605	6.922515069	8.559556277	7.624592151	7.226441366	8.397901241	8.091480099	7.851415974	7.820300489	7.989085044	8.00112739	8.027477622	8.563981838	7.450007586	7.854125254	7.428824543	7.866585283	7.948782247	8.035372311	9.990030536	9.647124289	7.38110206	7.879117005	7.914035312	8.481374696	7.662114993	8.347721353	6.511252147	8.113714513	7.548626349	7.472830456	8.036389021	7.720074087	5.702686135	4.316177748	5.664644506	8.247554337	8.622014924	8.098813991	8.051035911
217878_s_at	6.689199305	5.103385315	5.255541212	5.398030017	4.803705027	5.33889154	6.40291896	5.705948911	5.015350282	6.421703851	4.458277119	4.37389764	6.126009294	6.534290554	4.862392701	6.437650717	6.639901587	4.337526259	7.631989372	6.000299091	3.544062575	6.305684735	5.335191156	3.379908494	5.57280214	5.531319418	5.023572993	6.004701392	5.124449561	6.528426025	4.67441067	5.595939772	6.766354325	6.647811164	6.514028711	5.427461091	5.626412477	7.019371518	7.459952428	5.764611162	7.103563232	6.118214264	6.769874604	7.052445637	6.463115517	5.8095544	5.789502564	7.518051814	6.581162882	6.315426883	6.930088953	5.662689969	5.883107636	6.589062199	5.114455865	5.457063552	6.344421548	4.776867828	5.43319219	5.88776958	4.734705486	4.438308684	5.001847162	6.044325409	3.205539924	2.950399736	2.478603578	2.771438031	2.154223666	3.223227581	2.126135547	2.830864488	2.308362585	2.504394291	2.816679663	2.829458716	3.217884203	2.866191723	2.923124203	2.177076425	2.253381102	2.227765341	3.189490495	2.85216538	2.826937467	2.955198172	3.093314969	2.472044414	2.870017558	3.102707196	2.975500666	2.839348807	3.685891865	3.026348363	3.149215743	2.540574241	4.625994126	3.073445605	2.166258205	1.687408449	3.163815933	3.131006076	2.555527935	2.121850306	2.256331906	2.253848678	2.797482778	3.652174287	1.653284411	2.859486345	2.698837864	2.800143729	3.158246782	2.869204388	2.163152569	2.654603949	2.764548773	2.852785204	2.50355993	3.162594557	2.88766943	2.799933071	3.152393809	2.871623787	2.23941261
218209_s_at	7.140539847	5.179030481	5.851622003	6.165873122	7.266140002	5.161610151	5.265887037	7.462815688	5.95138004	5.069491416	5.389842002	4.794353934	6.67245942	4.8100096	5.213418321	7.181227167	7.196297635	6.301591748	4.814261383	5.187343005	5.565640382	7.622672546	6.668128298	6.35071108	6.883102423	6.122839558	6.345177382	6.346796118	6.194378274	7.287637496	6.095230595	7.430635705	7.261614674	5.211722925	5.09422871	6.537627877	7.364383938	6.536184752	5.230342404	5.030987271	5.434397502	5.819833747	5.584781337	7.099880442	5.413408436	5.068794138	7.085133648	6.591962604	5.470555359	4.869017547	5.344811186	7.549107983	5.528369476	6.709433958	6.442323546	5.935674151	5.69821492	6.904156654	5.992120907	6.400967519	6.91305686	6.583734274	5.255106528	7.659646959	9.48145003	7.44147497	9.053797991	8.191736565	8.12693886	9.720141754	5.309330408	7.646906254	9.422612783	8.61718968	7.883714125	7.269300786	7.756377881	8.314843165	9.510193053	7.292027628	7.547031532	8.174380659	8.628423232	7.492830702	7.446805319	7.862464189	7.652561016	7.187021507	7.774113626	8.960247587	8.129932759	8.215232243	7.847295821	7.046958941	8.560472145	9.10369071	9.936130455	7.137486763	7.047762625	8.46266072	8.685789793	8.230181255	7.4647172	8.755895292	7.314416462	6.15964127	9.347309269	9.006296989	7.655460529	5.420876144	7.158903083	7.188121209	7.806264542	9.165731771	8.022591709	7.028596582	8.650265148	8.106436085	8.322104672	9.124775688	6.36440469	6.383294229	7.282171927	7.348250502	7.083412385
218343_s_at	7.544863791	5.581149973	4.194229802	6.35037718	3.655326643	5.654642983	4.049005439	4.296711014	4.255849931	6.099343736	4.629052153	5.183594442	4.366058295	4.142377291	3.335145492	6.466897626	5.918641537	5.652753904	4.261631223	5.961918819	5.308863678	5.919006203	5.924329222	6.169736548	5.364609975	4.418360955	5.544123188	5.274239353	5.485967851	6.281992494	5.573279426	4.939417448	5.251530088	5.518348707	4.00626701	5.361555516	3.104128748	5.886189761	5.036010136	3.549427983	6.859034373	5.754354685	3.961659525	5.738211501	4.53968072	3.261935691	5.446443766	4.055289176	3.329939253	5.969811734	5.954723672	6.336035959	3.304750912	4.894343168	3.310300377	4.596621399	6.056215684	5.47651895	3.243751488	5.40850504	5.951513717	4.921759853	5.099225571	5.820162306	7.150832214	6.187805243	7.280142161	6.759834606	6.022881452	7.125782676	6.842103286	5.955391994	6.242734389	6.87119302	7.517065574	6.875617738	6.866896617	6.933718469	7.612138094	5.748203484	6.610330814	5.578831884	5.969020707	7.576110944	6.031660124	6.254682458	5.774681899	7.304064793	4.758499153	7.454358714	6.190228137	5.782899559	6.04321248	6.874338119	6.344151805	7.408641331	8.333217191	5.481291175	6.08908305	5.955391994	7.056311307	7.061622601	6.842800852	7.430674361	5.944997998	7.936797084	6.642498424	6.996560593	6.182751847	6.140170935	6.268667738	5.911088986	7.092075029	6.925993335	6.246867228	7.560406583	7.301695934	7.321054609	7.574311923	6.903629448	6.00369303	7.260255491	7.537668286	5.823288257	7.009091145
218782_s_at	7.135245568	3.448434061	3.141055952	3.996491273	3.796807773	4.481092578	3.309485844	8.251253691	4.002160406	2.900041467	3.148763718	3.496055779	3.584551857	2.997067851	3.306952788	7.941038753	6.081005587	2.7891132	3.182270061	3.182424326	3.511881588	9.402979834	5.521262654	3.830161378	2.538093554	3.183319384	3.137366224	3.813554916	3.203254163	6.840769233	3.523852645	7.059041066	3.586770604	2.474524682	3.222750385	3.259748945	2.905563943	8.907769729	2.598232544	3.166317389	4.98857354	3.514307254	2.916343697	6.104651345	2.976958797	3.322287132	4.047080976	8.716758703	2.38981628	5.508992029	3.018805861	7.38928843	2.954081056	3.210575478	3.533574833	7.984243898	3.817148756	5.740099702	6.865893766	3.976413482	5.531094852	3.222253567	4.362598138	6.034465545	5.364977413	8.045460825	7.83345805	6.43544249	3.876896468	9.210468681	4.12395836	4.756730847	7.672054546	5.75389167	5.024075804	5.739327722	3.741340216	6.020192764	7.810247634	5.630672115	7.996371688	5.676623682	9.276627409	9.135223856	3.587464393	7.046007699	8.523963833	7.483964613	5.704540982	10.09635434	5.606838274	5.644936538	3.776208537	3.592743311	4.138166575	7.923981395	11.34605728	3.214164411	6.705277524	6.456124231	7.667819899	6.895553642	3.581298605	3.761211345	5.392056215	5.435926609	3.959391116	7.723364423	5.879562234	3.211767111	7.313594717	4.413201198	8.983134995	6.023977344	8.616196116	4.842048955	6.740103079	7.578576902	3.555360519	8.46922571	3.26740638	5.126862311	3.816508037	6.352073672	6.658999105
219112_at	5.679706748	7.331710182	6.532526724	5.850863923	7.379450812	7.046852281	6.459895772	6.854816097	7.174690187	7.357638168	6.92806658	6.446690836	6.578470057	7.317647229	5.971834363	5.213918373	7.114689944	6.608500963	7.110316886	7.672395791	7.13701161	7.493271207	7.071385406	7.839646413	6.983765184	7.13280126	7.381265726	6.956351144	6.41308586	6.584856877	7.499838203	6.819737918	7.113322793	7.484133432	7.015760432	7.533409747	6.597323059	6.134971671	7.016858582	6.903327502	5.614780265	7.435028397	5.707556113	7.657504131	6.893984953	6.750457631	6.62934218	6.334918248	6.474836924	6.318732763	5.951251541	6.328395791	6.976654422	6.793971816	6.714168125	7.440447313	6.927413452	7.128965534	6.186174242	7.059579367	5.764446886	7.296675018	7.90500319	7.135310057	4.15002304	4.939817543	4.772185231	5.203184615	4.753064651	3.534136068	4.610419224	5.083496227	4.822410564	4.476825463	3.458269978	4.010373201	5.118741419	5.201399285	4.334538758	3.47150276	4.26188278	4.571831375	3.500037849	3.500800619	5.32232576	4.250146592	3.505660568	3.52352602	4.464025994	3.577016744	3.475197938	4.809222161	3.417693521	5.379210752	4.105790788	5.360999197	6.827848607	4.097466748	5.158746622	4.643129474	6.125975558	3.742230292	5.751058619	6.070203725	3.305361737	3.538456157	4.801492734	4.331516206	6.421061647	2.774611104	5.187987331	4.159161548	6.329177351	4.938142967	4.720317883	6.468083947	5.546821651	6.198051195	6.502184527	4.582073727	4.032922502	6.481395128	5.536901646	4.481753278	2.929996402
219121_s_at	8.268419095	6.541212858	5.565776819	9.50468669	7.306994746	7.950491251	5.90493429	9.020108356	7.376600204	8.235269063	3.963120043	6.394520759	6.661797281	4.207413702	6.201346724	9.648214624	8.572984075	6.800263766	6.999422858	5.194907874	6.836438513	9.21082454	7.6752469	6.5675258	5.728722283	5.352433374	8.108284607	6.878167867	6.109477825	9.779680171	7.054204258	9.353048961	6.052165072	6.182874026	3.579065448	5.997960057	6.278209739	9.820092472	6.462879306	5.537422626	7.689157675	7.002547996	5.355020734	7.460344327	6.757237569	4.614252234	7.946319398	8.438099159	4.671836955	7.271636327	7.997682711	6.30954934	2.757149586	7.399568842	5.363357681	8.648400119	7.277224951	6.767271875	7.686169121	6.32524213	8.568866727	5.710809447	7.858161771	8.827932785	9.018007196	8.308902309	9.222157081	9.5571108	7.886200388	9.76151754	7.612412727	7.470750409	9.068459042	8.206861044	8.893551453	7.818362964	8.480504149	8.754453016	9.573155988	8.936236421	7.827735375	7.435085708	10.44772206	10.03033085	7.97738318	8.798572882	9.193342686	8.913386913	9.646667327	10.40452732	8.494904076	8.799780593	8.034593516	7.597018966	8.573306232	9.277378521	10.76853499	6.776874506	8.385537179	8.895575003	9.032732804	9.121623445	8.503189136	8.087322397	7.644910354	8.76281762	8.295624742	9.652091316	6.675813575	4.407660686	8.785405445	7.806870459	9.62550414	8.382807014	9.774448238	8.315015293	8.742196427	8.693497539	7.868309517	7.656012406	2.88301575	8.09648364	9.109910319	9.084979525	8.638089932
